"validfrom (UTC)","validto (UTC)",point,type,granularity,timezone,activity,classification,"capacity (kW)","volume (kWh)",percentage,"emission (kg CO2)","emissionfactor (kg CO2/kWh)"
"2025-03-04 10:00:00","2025-03-04 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,408250,408250,0.098184302449226,0,0
"2025-03-04 11:00:00","2025-03-04 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,448501,448501,0.10786475241184,0,0
"2025-03-04 12:00:00","2025-03-04 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,438750,438750,0.10551950335503,0,0
"2025-03-04 13:00:00","2025-03-04 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,411751,411751,0.099026046693325,0,0
"2025-03-04 14:00:00","2025-03-04 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,413000,413000,0.099326550960541,0,0
"2025-03-04 15:00:00","2025-03-04 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,536250,536250,0.12896800041199,0,0
"2025-03-04 16:00:00","2025-03-04 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,859251,859251,0.20665000379086,0,0
"2025-03-04 17:00:00","2025-03-04 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,984250,984250,0.236712500453,0,0
"2025-03-04 18:00:00","2025-03-04 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1087000,1087000,0.26142373681068,0,0
"2025-03-04 19:00:00","2025-03-04 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1221000,1221000,0.29365050792694,0,0
"2025-03-04 20:00:00","2025-03-04 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1250250,1250250,0.30068549513817,0,0
"2025-03-04 21:00:00","2025-03-04 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1306750,1306750,0.31427350640297,0,0
"2025-03-04 22:00:00","2025-03-04 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1290000,1290000,0.31024500727654,0,0
"2025-03-04 23:00:00","2025-03-05 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1198999,1198999,0.2883594930172,0,0
"2025-03-05 00:00:00","2025-03-05 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1474500,1474500,0.35461750626564,0,0
"2025-03-05 01:00:00","2025-03-05 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1673750,1673750,0.40253725647926,0,0
"2025-03-05 02:00:00","2025-03-05 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1592500,1592500,0.382996737957,0,0
"2025-03-05 03:00:00","2025-03-05 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1738000,1738000,0.41798949241638,0,0
"2025-03-05 04:00:00","2025-03-05 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2017501,2017501,0.48520949482918,0,0
"2025-03-05 05:00:00","2025-03-05 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2172000,2172000,0.52236652374268,0,0
"2025-03-05 06:00:00","2025-03-05 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2096251,2096251,0.50414872169495,0,0
"2025-03-05 07:00:00","2025-03-05 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2076000,2076000,0.49927848577499,0,0
"2025-03-05 08:00:00","2025-03-05 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1756500,1756500,0.42243874073029,0,0
"2025-03-05 09:00:00","2025-03-05 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1676750,1676750,0.40325874090195,0,0
"2025-03-05 10:00:00","2025-03-05 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1543750,1543750,0.37127223610878,0,0
"2025-03-05 11:00:00","2025-03-05 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1544750,1544750,0.37151274085045,0,0
"2025-03-05 12:00:00","2025-03-05 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1197751,1197751,0.28805974125862,0,0
"2025-03-05 13:00:00","2025-03-05 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1173498,1173498,0.28222650289536,0,0
"2025-03-05 14:00:00","2025-03-05 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1187751,1187751,0.2856542468071,0,0
"2025-03-05 15:00:00","2025-03-05 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1108250,1108250,0.26653450727463,0,0
"2025-03-05 16:00:00","2025-03-05 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1048749,1048749,0.25222399830818,0,0
"2025-03-05 17:00:00","2025-03-05 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,961499,961499,0.23124049603939,0,0
"2025-03-05 18:00:00","2025-03-05 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,863250,863250,0.20761175453663,0,0
"2025-03-05 19:00:00","2025-03-05 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,758502,758502,0.18242000043392,0,0
"2025-03-05 20:00:00","2025-03-05 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,835751,835751,0.20099849998951,0,0
"2025-03-05 21:00:00","2025-03-05 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,856500,856500,0.20598849654198,0,0
"2025-03-05 22:00:00","2025-03-05 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,911500,911500,0.21921600401402,0,0
"2025-03-05 23:00:00","2025-03-06 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1011750,1011750,0.24332599341869,0,0
"2025-03-06 00:00:00","2025-03-06 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1060749,1060749,0.25511074066162,0,0
"2025-03-06 01:00:00","2025-03-06 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1110750,1110750,0.26713573932648,0,0
"2025-03-06 02:00:00","2025-03-06 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1181750,1181750,0.28421148657799,0,0
"2025-03-06 03:00:00","2025-03-06 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1103500,1103500,0.26539200544357,0,0
"2025-03-06 04:00:00","2025-03-06 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,915250,915250,0.2201180011034,0,0
"2025-03-06 05:00:00","2025-03-06 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,878000,878000,0.21115924417973,0,0
"2025-03-06 06:00:00","2025-03-06 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,918500,918500,0.22089950740337,0,0
"2025-03-06 07:00:00","2025-03-06 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,873249,873249,0.21001650393009,0,0
"2025-03-06 08:00:00","2025-03-06 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,925750,925750,0.22264325618744,0,0
"2025-03-06 09:00:00","2025-03-06 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1008999,1008999,0.24266450107098,0,0
"2025-03-06 10:00:00","2025-03-06 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,905499,905499,0.21777275204659,0,0
"2025-03-06 11:00:00","2025-03-06 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,890000,890000,0.21404525637627,0,0
"2025-03-06 12:00:00","2025-03-06 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,835500,835500,0.20093800127506,0,0
"2025-03-06 13:00:00","2025-03-06 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1129002,1129002,0.27152526378632,0,0
"2025-03-06 14:00:00","2025-03-06 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1005251,1005251,0.24176299571991,0,0
"2025-03-06 15:00:00","2025-03-06 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1047750,1047750,0.25198423862457,0,0
"2025-03-06 16:00:00","2025-03-06 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1324250,1324250,0.31848248839378,0,0
"2025-03-06 17:00:00","2025-03-06 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1504500,1504500,0.36183273792267,0,0
"2025-03-06 18:00:00","2025-03-06 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1350501,1350501,0.32479575276375,0,0
"2025-03-06 19:00:00","2025-03-06 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1556749,1556749,0.37439873814583,0,0
"2025-03-06 20:00:00","2025-03-06 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1770750,1770750,0.42586600780487,0,0
"2025-03-06 21:00:00","2025-03-06 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2206250,2206250,0.53060376644135,0,0
"2025-03-06 22:00:00","2025-03-06 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2318500,2318500,0.55759972333908,0,0
"2025-03-06 23:00:00","2025-03-07 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2298500,2298500,0.552789747715,0,0
"2025-03-07 00:00:00","2025-03-07 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2190500,2190500,0.52681547403336,0,0
"2025-03-07 01:00:00","2025-03-07 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1844750,1844750,0.44366276264191,0,0
"2025-03-07 02:00:00","2025-03-07 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1642751,1642751,0.3950822353363,0,0
"2025-03-07 03:00:00","2025-03-07 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1345250,1345250,0.32353299856186,0,0
"2025-03-07 04:00:00","2025-03-07 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1243249,1243249,0.29900148510933,0,0
"2025-03-07 05:00:00","2025-03-07 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1308750,1308750,0.31475475430489,0,0
"2025-03-07 06:00:00","2025-03-07 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1175251,1175251,0.28264823555946,0,0
"2025-03-07 07:00:00","2025-03-07 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1046750,1046750,0.25174349546432,0,0
"2025-03-07 08:00:00","2025-03-07 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1103750,1103750,0.26545199751854,0,0
"2025-03-07 09:00:00","2025-03-07 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1230000,1230000,0.2958154976368,0,0
"2025-03-07 10:00:00","2025-03-07 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1144500,1144500,0.27525249123573,0,0
"2025-03-07 11:00:00","2025-03-07 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,925751,925751,0.22264325618744,0,0
"2025-03-07 12:00:00","2025-03-07 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,689999,689999,0.16594475507736,0,0
"2025-03-07 13:00:00","2025-03-07 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,524000,524000,0.12602224946022,0,0
"2025-03-07 14:00:00","2025-03-07 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,400000,400000,0.096200026571751,0,0
"2025-03-07 15:00:00","2025-03-07 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,326000,326000,0.078403078019619,0,0
"2025-03-07 16:00:00","2025-03-07 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,257501,257501,0.061929073184729,0,0
"2025-03-07 17:00:00","2025-03-07 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,250499,250499,0.060245048254728,0,0
"2025-03-07 18:00:00","2025-03-07 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,293750,293750,0.070646971464157,0,0
"2025-03-07 19:00:00","2025-03-07 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,304500,304500,0.07323232293129,0,0
"2025-03-07 20:00:00","2025-03-07 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,404748,404748,0.097342051565647,0,0
"2025-03-07 21:00:00","2025-03-07 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,670250,670250,0.1611952483654,0,0
"2025-03-07 22:00:00","2025-03-07 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,708250,708250,0.17033424973488,0,0
"2025-03-07 23:00:00","2025-03-08 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1047249,1047249,0.25186374783516,0,0
"2025-03-08 00:00:00","2025-03-08 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1573250,1573250,0.37836700677872,0,0
"2025-03-08 01:00:00","2025-03-08 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1625750,1625750,0.39099350571632,0,0
"2025-03-08 02:00:00","2025-03-08 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1333501,1333501,0.32070699334145,0,0
"2025-03-08 03:00:00","2025-03-08 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1167499,1167499,0.28078374266624,0,0
"2025-03-08 04:00:00","2025-03-08 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1084500,1084500,0.26082250475883,0,0
"2025-03-08 05:00:00","2025-03-08 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,987500,987500,0.23749375343323,0,0
"2025-03-08 06:00:00","2025-03-08 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1342751,1342751,0.32293224334717,0,0
"2025-03-08 07:00:00","2025-03-08 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1463499,1463499,0.35197201371193,0,0
"2025-03-08 08:00:00","2025-03-08 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1299000,1299000,0.31240975856781,0,0
"2025-03-08 09:00:00","2025-03-08 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1009500,1009500,0.24278500676155,0,0
"2025-03-08 10:00:00","2025-03-08 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,947751,947751,0.22793425619602,0,0
"2025-03-08 11:00:00","2025-03-08 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,443750,443750,0.10672199726105,0,0
"2025-03-08 12:00:00","2025-03-08 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,391999,391999,0.09427584707737,0,0
"2025-03-08 13:00:00","2025-03-08 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,681000,681000,0.16378074884415,0,0
"2025-03-08 14:00:00","2025-03-08 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1195999,1195999,0.28763800859451,0,0
"2025-03-08 15:00:00","2025-03-08 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1688500,1688500,0.40608474612236,0,0
"2025-03-08 16:00:00","2025-03-08 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1989499,1989499,0.47847500443459,0,0
"2025-03-08 17:00:00","2025-03-08 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1988750,1988750,0.47829475998878,0,0
"2025-03-08 18:00:00","2025-03-08 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2088250,2088250,0.50222474336624,0,0
"2025-03-08 19:00:00","2025-03-08 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2228751,2228751,0.53601497411728,0,0
"2025-03-08 20:00:00","2025-03-08 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2640751,2640751,0.63510125875473,0,0
"2025-03-08 21:00:00","2025-03-08 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3270000,3270000,0.78643602132797,0,0
"2025-03-08 22:00:00","2025-03-08 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3055000,3055000,0.73472827672958,0,0
"2025-03-08 23:00:00","2025-03-09 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2430500,2430500,0.58453577756882,0,0
"2025-03-09 00:00:00","2025-03-09 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1787500,1787500,0.4298942387104,0,0
"2025-03-09 01:00:00","2025-03-09 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1608250,1608250,0.38678449392319,0,0
"2025-03-09 02:00:00","2025-03-09 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1389249,1389249,0.33411476016045,0,0
"2025-03-09 03:00:00","2025-03-09 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1183501,1183501,0.28463199734688,0,0
"2025-03-09 04:00:00","2025-03-09 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1071750,1071750,0.25775599479675,0,0
"2025-03-09 05:00:00","2025-03-09 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,876000,876000,0.21067824959755,0,0
"2025-03-09 06:00:00","2025-03-09 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,772000,772000,0.18566624820232,0,0
"2025-03-09 07:00:00","2025-03-09 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,847000,847000,0.20370349287987,0,0
"2025-03-09 08:00:00","2025-03-09 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,669499,669499,0.16101449728012,0,0
"2025-03-09 09:00:00","2025-03-09 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,579250,579250,0.13930948078632,0,0
"2025-03-09 10:00:00","2025-03-09 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,279749,279749,0.067279696464539,0,0
"2025-03-09 11:00:00","2025-03-09 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,200999,200999,0.048340324312449,0,0
"2025-03-09 12:00:00","2025-03-09 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,309500,309500,0.074434846639633,0,0
"2025-03-09 13:00:00","2025-03-09 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,371500,371500,0.089345775544643,0,0
"2025-03-09 14:00:00","2025-03-09 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,661250,661250,0.15903075039387,0,0
"2025-03-09 15:00:00","2025-03-09 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,628000,628000,0.15103425085545,0,0
"2025-03-09 16:00:00","2025-03-09 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,665001,665001,0.15993274748325,0,0
"2025-03-09 17:00:00","2025-03-09 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,698749,698749,0.16804924607277,0,0
"2025-03-09 18:00:00","2025-03-09 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,975750,975750,0.23466800153255,0,0
"2025-03-09 19:00:00","2025-03-09 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1154000,1154000,0.27753749489784,0,0
"2025-03-09 20:00:00","2025-03-09 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1080001,1080001,0.25974050164223,0,0
"2025-03-09 21:00:00","2025-03-09 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1069249,1069249,0.2571547627449,0,0
"2025-03-09 22:00:00","2025-03-09 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,986750,986750,0.23731349408627,0,0
"2025-03-09 23:00:00","2025-03-10 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,767501,767501,0.18458449840546,0,0
"2025-03-10 00:00:00","2025-03-10 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,565002,565002,0.13588300347328,0,0
"2025-03-10 01:00:00","2025-03-10 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,402499,402499,0.096801027655602,0,0
"2025-03-10 02:00:00","2025-03-10 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,312999,312999,0.07527632266283,0,0
"2025-03-10 03:00:00","2025-03-10 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,247500,247500,0.059523850679398,0,0
"2025-03-10 04:00:00","2025-03-10 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,251250,251250,0.06042567640543,0,0
"2025-03-10 05:00:00","2025-03-10 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,365499,365499,0.087902575731277,0,0
"2025-03-10 06:00:00","2025-03-10 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,479750,479750,0.11537984758615,0,0
"2025-03-10 07:00:00","2025-03-10 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,776500,776500,0.18674850463867,0,0
"2025-03-10 08:00:00","2025-03-10 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,827000,827000,0.19889350235462,0,0
"2025-03-10 09:00:00","2025-03-10 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,712750,712750,0.17141674458981,0,0
"2025-03-10 10:00:00","2025-03-10 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,705501,705501,0.16967299580574,0,0
"2025-03-10 11:00:00","2025-03-10 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,613750,613750,0.14760699868202,0,0
"2025-03-10 12:00:00","2025-03-10 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,560502,560502,0.13480100035667,0,0
"2025-03-10 13:00:00","2025-03-10 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,576750,576750,0.13870850205421,0,0
"2025-03-10 14:00:00","2025-03-10 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,638250,638250,0.15349924564362,0,0
"2025-03-10 15:00:00","2025-03-10 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,804749,804749,0.19354225695133,0,0
"2025-03-10 16:00:00","2025-03-10 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1048000,1048000,0.25204426050186,0,0
"2025-03-10 17:00:00","2025-03-10 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1453500,1453500,0.34956699609756,0,0
"2025-03-10 18:00:00","2025-03-10 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1656750,1656750,0.39844873547554,0,0
"2025-03-10 19:00:00","2025-03-10 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1696248,1696248,0.40794825553894,0,0
"2025-03-10 20:00:00","2025-03-10 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1841250,1841250,0.44282126426697,0,0
"2025-03-10 21:00:00","2025-03-10 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1690000,1690000,0.40644526481628,0,0
"2025-03-10 22:00:00","2025-03-10 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1510000,1510000,0.36315524578094,0,0
"2025-03-10 23:00:00","2025-03-11 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1783501,1783501,0.42893248796463,0,0
"2025-03-11 00:00:00","2025-03-11 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1650252,1650252,0.3968862593174,0,0
"2025-03-11 01:00:00","2025-03-11 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1576500,1576500,0.37914875149727,0,0
"2025-03-11 02:00:00","2025-03-11 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2011752,2011752,0.48382675647736,0,0
"2025-03-11 03:00:00","2025-03-11 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2565751,2565751,0.61706399917603,0,0
"2025-03-11 04:00:00","2025-03-11 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2602750,2602750,0.62596201896667,0,0
"2025-03-11 05:00:00","2025-03-11 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2669250,2669250,0.6419552564621,0,0
"2025-03-11 06:00:00","2025-03-11 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2320251,2320251,0.55802100896835,0,0
"2025-03-11 07:00:00","2025-03-11 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2117750,2117750,0.50931948423386,0,0
"2025-03-11 08:00:00","2025-03-11 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1814751,1814751,0.43644773960114,0,0
"2025-03-11 09:00:00","2025-03-11 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1644751,1644751,0.39556300640106,0,0
"2025-03-11 10:00:00","2025-03-11 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1391251,1391251,0.33459651470184,0,0
"2025-03-11 11:00:00","2025-03-11 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1345500,1345500,0.32359299063683,0,0
"2025-03-11 12:00:00","2025-03-11 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1570750,1570750,0.37776574492455,0,0
"2025-03-11 13:00:00","2025-03-11 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1678999,1678999,0.40379950404167,0,0
"2025-03-11 14:00:00","2025-03-11 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1725249,1725249,0.41492301225662,0,0
"2025-03-11 15:00:00","2025-03-11 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2052250,2052250,0.49356651306152,0,0
"2025-03-11 16:00:00","2025-03-11 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2159250,2159250,0.51930052042007,0,0
"2025-03-11 17:00:00","2025-03-11 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2269500,2269500,0.54581522941589,0,0
"2025-03-11 18:00:00","2025-03-11 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1877750,1877750,0.45159900188446,0,0
"2025-03-11 19:00:00","2025-03-11 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1527750,1527750,0.36742424964905,0,0
"2025-03-11 20:00:00","2025-03-11 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1261000,1261000,0.30327075719833,0,0
"2025-03-11 21:00:00","2025-03-11 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1051500,1051500,0.25288599729538,0,0
"2025-03-11 22:00:00","2025-03-11 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1220249,1220249,0.29347026348114,0,0
"2025-03-11 23:00:00","2025-03-12 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1396750,1396750,0.33591875433922,0,0
"2025-03-12 00:00:00","2025-03-12 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1272749,1272749,0.30609676241875,0,0
"2025-03-12 01:00:00","2025-03-12 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1378250,1378250,0.33146923780441,0,0
