"validfrom (UTC)","validto (UTC)",point,type,granularity,timezone,activity,classification,"capacity (kW)","volume (kWh)",percentage,"emission (kg CO2)","emissionfactor (kg CO2/kWh)"
"2025-02-23 06:00:00","2025-02-23 07:00:00",Nederland,Solar,Hour,UTC,Providing,Current,6772,6772,0.00028093848959543,0,0
"2025-02-23 07:00:00","2025-02-23 08:00:00",Nederland,Solar,Hour,UTC,Providing,Current,383351,383351,0.01590321958065,0,0
"2025-02-23 08:00:00","2025-02-23 09:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1857901,1857901,0.077073626220226,0,0
"2025-02-23 09:00:00","2025-02-23 10:00:00",Nederland,Solar,Hour,UTC,Providing,Current,4341520,4341520,0.18010175228119,0,0
"2025-02-23 10:00:00","2025-02-23 11:00:00",Nederland,Solar,Hour,UTC,Providing,Current,7879192,7879192,0.32685199379921,0,0
"2025-02-23 11:00:00","2025-02-23 12:00:00",Nederland,Solar,Hour,UTC,Providing,Current,11803202,11803202,0.48962399363518,0,0
"2025-02-23 12:00:00","2025-02-23 13:00:00",Nederland,Solar,Hour,UTC,Providing,Current,13183086,13183086,0.54685652256012,0,0
"2025-02-23 13:00:00","2025-02-23 14:00:00",Nederland,Solar,Hour,UTC,Providing,Current,12149817,12149817,0.50398701429367,0,0
"2025-02-23 14:00:00","2025-02-23 15:00:00",Nederland,Solar,Hour,UTC,Providing,Current,8911091,8911091,0.36963576078415,0,0
"2025-02-23 15:00:00","2025-02-23 16:00:00",Nederland,Solar,Hour,UTC,Providing,Current,5095879,5095879,0.21137599647045,0,0
"2025-02-23 16:00:00","2025-02-23 17:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1440871,1440871,0.059766348451376,0,0
"2025-02-23 17:00:00","2025-02-23 18:00:00",Nederland,Solar,Hour,UTC,Providing,Current,5216,5216,0.00021635300072376,0,0
"2025-02-23 18:00:00","2025-02-23 19:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-23 19:00:00","2025-02-23 20:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-23 20:00:00","2025-02-23 21:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-23 21:00:00","2025-02-23 22:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-23 22:00:00","2025-02-23 23:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-23 23:00:00","2025-02-24 00:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-24 00:00:00","2025-02-24 01:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-24 01:00:00","2025-02-24 02:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-24 02:00:00","2025-02-24 03:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-24 03:00:00","2025-02-24 04:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-24 04:00:00","2025-02-24 05:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-24 05:00:00","2025-02-24 06:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-24 06:00:00","2025-02-24 07:00:00",Nederland,Solar,Hour,UTC,Providing,Current,3005,3005,0.00012461731967051,0,0
"2025-02-24 07:00:00","2025-02-24 08:00:00",Nederland,Solar,Hour,UTC,Providing,Current,227586,227586,0.0094378627836704,0,0
"2025-02-24 08:00:00","2025-02-24 09:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1003066,1003066,0.041595999151468,0,0
"2025-02-24 09:00:00","2025-02-24 10:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2223220,2223220,0.092193149030209,0,0
"2025-02-24 10:00:00","2025-02-24 11:00:00",Nederland,Solar,Hour,UTC,Providing,Current,3258024,3258024,0.13510249555111,0,0
"2025-02-24 11:00:00","2025-02-24 12:00:00",Nederland,Solar,Hour,UTC,Providing,Current,3049620,3049620,0.12645900249481,0,0
"2025-02-24 12:00:00","2025-02-24 13:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2705921,2705921,0.11220497637987,0,0
"2025-02-24 13:00:00","2025-02-24 14:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1919575,1919575,0.079596601426601,0,0
"2025-02-24 14:00:00","2025-02-24 15:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1862657,1862657,0.077235274016857,0,0
"2025-02-24 15:00:00","2025-02-24 16:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1498294,1498294,0.062125999480486,0,0
"2025-02-24 16:00:00","2025-02-24 17:00:00",Nederland,Solar,Hour,UTC,Providing,Current,700161,700161,0.029031425714493,0,0
"2025-02-24 17:00:00","2025-02-24 18:00:00",Nederland,Solar,Hour,UTC,Providing,Current,30689,30689,0.0012724699918181,0,0
"2025-02-24 18:00:00","2025-02-24 19:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-24 19:00:00","2025-02-24 20:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-24 20:00:00","2025-02-24 21:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-24 21:00:00","2025-02-24 22:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-24 22:00:00","2025-02-24 23:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-24 23:00:00","2025-02-25 00:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-25 00:00:00","2025-02-25 01:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-25 01:00:00","2025-02-25 02:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-25 02:00:00","2025-02-25 03:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-25 03:00:00","2025-02-25 04:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-25 04:00:00","2025-02-25 05:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-25 05:00:00","2025-02-25 06:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-25 06:00:00","2025-02-25 07:00:00",Nederland,Solar,Hour,UTC,Providing,Current,21113,21113,0.00087523402180523,0,0
"2025-02-25 07:00:00","2025-02-25 08:00:00",Nederland,Solar,Hour,UTC,Providing,Current,865799,865799,0.035891000181437,0,0
"2025-02-25 08:00:00","2025-02-25 09:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2894512,2894512,0.11998792737722,0,0
"2025-02-25 09:00:00","2025-02-25 10:00:00",Nederland,Solar,Hour,UTC,Providing,Current,5413299,5413299,0.22439749538898,0,0
"2025-02-25 10:00:00","2025-02-25 11:00:00",Nederland,Solar,Hour,UTC,Providing,Current,6820342,6820342,0.28271925449371,0,0
"2025-02-25 11:00:00","2025-02-25 12:00:00",Nederland,Solar,Hour,UTC,Providing,Current,6974739,6974739,0.28911474347115,0,0
"2025-02-25 12:00:00","2025-02-25 13:00:00",Nederland,Solar,Hour,UTC,Providing,Current,7303199,7303199,0.30272549390793,0,0
"2025-02-25 13:00:00","2025-02-25 14:00:00",Nederland,Solar,Hour,UTC,Providing,Current,6702308,6702308,0.27781376242638,0,0
"2025-02-25 14:00:00","2025-02-25 15:00:00",Nederland,Solar,Hour,UTC,Providing,Current,5177077,5177077,0.21458899974823,0,0
"2025-02-25 15:00:00","2025-02-25 16:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2809861,2809861,0.11646670103073,0,0
"2025-02-25 16:00:00","2025-02-25 17:00:00",Nederland,Solar,Hour,UTC,Providing,Current,786349,786349,0.032593123614788,0,0
"2025-02-25 17:00:00","2025-02-25 18:00:00",Nederland,Solar,Hour,UTC,Providing,Current,23898,23898,0.00099052570294589,0,0
"2025-02-25 18:00:00","2025-02-25 19:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-25 19:00:00","2025-02-25 20:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-25 20:00:00","2025-02-25 21:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-25 21:00:00","2025-02-25 22:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-25 22:00:00","2025-02-25 23:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-25 23:00:00","2025-02-26 00:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-26 00:00:00","2025-02-26 01:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-26 01:00:00","2025-02-26 02:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-26 02:00:00","2025-02-26 03:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-26 03:00:00","2025-02-26 04:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-26 04:00:00","2025-02-26 05:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-26 05:00:00","2025-02-26 06:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-26 06:00:00","2025-02-26 07:00:00",Nederland,Solar,Hour,UTC,Providing,Current,12672,12672,0.00052511924877763,0,0
"2025-02-26 07:00:00","2025-02-26 08:00:00",Nederland,Solar,Hour,UTC,Providing,Current,945290,945290,0.039171729236841,0,0
"2025-02-26 08:00:00","2025-02-26 09:00:00",Nederland,Solar,Hour,UTC,Providing,Current,4436775,4436775,0.18385225534439,0,0
"2025-02-26 09:00:00","2025-02-26 10:00:00",Nederland,Solar,Hour,UTC,Providing,Current,8323574,8323574,0.34490975737572,0,0
"2025-02-26 10:00:00","2025-02-26 11:00:00",Nederland,Solar,Hour,UTC,Providing,Current,12044113,12044113,0.49907249212265,0,0
"2025-02-26 11:00:00","2025-02-26 12:00:00",Nederland,Solar,Hour,UTC,Providing,Current,13796786,13796786,0.57168972492218,0,0
"2025-02-26 12:00:00","2025-02-26 13:00:00",Nederland,Solar,Hour,UTC,Providing,Current,12614657,12614657,0.52269852161407,0,0
"2025-02-26 13:00:00","2025-02-26 14:00:00",Nederland,Solar,Hour,UTC,Providing,Current,10560257,10560257,0.43756601214409,0,0
"2025-02-26 14:00:00","2025-02-26 15:00:00",Nederland,Solar,Hour,UTC,Providing,Current,8320342,8320342,0.34474951028824,0,0
"2025-02-26 15:00:00","2025-02-26 16:00:00",Nederland,Solar,Hour,UTC,Providing,Current,3962641,3962641,0.16418792307377,0,0
"2025-02-26 16:00:00","2025-02-26 17:00:00",Nederland,Solar,Hour,UTC,Providing,Current,853244,853244,0.035352751612663,0,0
"2025-02-26 17:00:00","2025-02-26 18:00:00",Nederland,Solar,Hour,UTC,Providing,Current,10681,10681,0.00044254498789087,0,0
"2025-02-26 18:00:00","2025-02-26 19:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-26 19:00:00","2025-02-26 20:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-26 20:00:00","2025-02-26 21:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-26 21:00:00","2025-02-26 22:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-26 22:00:00","2025-02-26 23:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-26 23:00:00","2025-02-27 00:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-27 00:00:00","2025-02-27 01:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-27 01:00:00","2025-02-27 02:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-27 02:00:00","2025-02-27 03:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-27 03:00:00","2025-02-27 04:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-27 04:00:00","2025-02-27 05:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-27 05:00:00","2025-02-27 06:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-27 06:00:00","2025-02-27 07:00:00",Nederland,Solar,Hour,UTC,Providing,Current,20492,20492,0.00084886298282072,0,0
"2025-02-27 07:00:00","2025-02-27 08:00:00",Nederland,Solar,Hour,UTC,Providing,Current,822268,822268,0.034061301499605,0,0
"2025-02-27 08:00:00","2025-02-27 09:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2956998,2956998,0.12248792499304,0,0
"2025-02-27 09:00:00","2025-02-27 10:00:00",Nederland,Solar,Hour,UTC,Providing,Current,5013158,5013158,0.20765699446201,0,0
"2025-02-27 10:00:00","2025-02-27 11:00:00",Nederland,Solar,Hour,UTC,Providing,Current,6913375,6913375,0.28636425733566,0,0
"2025-02-27 11:00:00","2025-02-27 12:00:00",Nederland,Solar,Hour,UTC,Providing,Current,7765291,7765291,0.32164776325226,0,0
"2025-02-27 12:00:00","2025-02-27 13:00:00",Nederland,Solar,Hour,UTC,Providing,Current,7271353,7271353,0.30118325352669,0,0
"2025-02-27 13:00:00","2025-02-27 14:00:00",Nederland,Solar,Hour,UTC,Providing,Current,7663847,7663847,0.31743574142456,0,0
"2025-02-27 14:00:00","2025-02-27 15:00:00",Nederland,Solar,Hour,UTC,Providing,Current,5757183,5757183,0.23845824599266,0,0
"2025-02-27 15:00:00","2025-02-27 16:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2704443,2704443,0.11201459914446,0,0
"2025-02-27 16:00:00","2025-02-27 17:00:00",Nederland,Solar,Hour,UTC,Providing,Current,958047,958047,0.039680399000645,0,0
"2025-02-27 17:00:00","2025-02-27 18:00:00",Nederland,Solar,Hour,UTC,Providing,Current,100226,100226,0.0041511249728501,0,0
"2025-02-27 18:00:00","2025-02-27 19:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-27 19:00:00","2025-02-27 20:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-27 20:00:00","2025-02-27 21:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-27 21:00:00","2025-02-27 22:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-27 22:00:00","2025-02-27 23:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-27 23:00:00","2025-02-28 00:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-28 00:00:00","2025-02-28 01:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-28 01:00:00","2025-02-28 02:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-28 02:00:00","2025-02-28 03:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-28 03:00:00","2025-02-28 04:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-28 04:00:00","2025-02-28 05:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-28 05:00:00","2025-02-28 06:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-28 06:00:00","2025-02-28 07:00:00",Nederland,Solar,Hour,UTC,Providing,Current,26979,26979,0.0011171705555171,0,0
"2025-02-28 07:00:00","2025-02-28 08:00:00",Nederland,Solar,Hour,UTC,Providing,Current,855322,855322,0.035417474806309,0,0
"2025-02-28 08:00:00","2025-02-28 09:00:00",Nederland,Solar,Hour,UTC,Providing,Current,3142221,3142221,0.13011230528355,0,0
"2025-02-28 09:00:00","2025-02-28 10:00:00",Nederland,Solar,Hour,UTC,Providing,Current,5465337,5465337,0.22630399465561,0,0
"2025-02-28 10:00:00","2025-02-28 11:00:00",Nederland,Solar,Hour,UTC,Providing,Current,7294993,7294993,0.30206024646759,0,0
"2025-02-28 11:00:00","2025-02-28 12:00:00",Nederland,Solar,Hour,UTC,Providing,Current,9323883,9323883,0.38606348633766,0,0
"2025-02-28 12:00:00","2025-02-28 13:00:00",Nederland,Solar,Hour,UTC,Providing,Current,9903584,9903584,0.41006076335907,0,0
"2025-02-28 13:00:00","2025-02-28 14:00:00",Nederland,Solar,Hour,UTC,Providing,Current,8673742,8673742,0.35913300514221,0,0
"2025-02-28 14:00:00","2025-02-28 15:00:00",Nederland,Solar,Hour,UTC,Providing,Current,7403994,7403994,0.30655524134636,0,0
"2025-02-28 15:00:00","2025-02-28 16:00:00",Nederland,Solar,Hour,UTC,Providing,Current,4791095,4791095,0.19836750626564,0,0
"2025-02-28 16:00:00","2025-02-28 17:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2013147,2013147,0.083349771797657,0,0
"2025-02-28 17:00:00","2025-02-28 18:00:00",Nederland,Solar,Hour,UTC,Providing,Current,143216,143216,0.0059294798411429,0,0
"2025-02-28 18:00:00","2025-02-28 19:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-28 19:00:00","2025-02-28 20:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-28 20:00:00","2025-02-28 21:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-28 21:00:00","2025-02-28 22:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-28 22:00:00","2025-02-28 23:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-28 23:00:00","2025-03-01 00:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-03-01 00:00:00","2025-03-01 01:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-03-01 01:00:00","2025-03-01 02:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-03-01 02:00:00","2025-03-01 03:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-03-01 03:00:00","2025-03-01 04:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-03-01 04:00:00","2025-03-01 05:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-03-01 05:00:00","2025-03-01 06:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-03-01 06:00:00","2025-03-01 07:00:00",Nederland,Solar,Hour,UTC,Providing,Current,38333,38333,0.0015867424663156,0,0
"2025-03-01 07:00:00","2025-03-01 08:00:00",Nederland,Solar,Hour,UTC,Providing,Current,973687,973687,0.04030392318964,0,0
"2025-03-01 08:00:00","2025-03-01 09:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2805065,2805065,0.11610894650221,0,0
"2025-03-01 09:00:00","2025-03-01 10:00:00",Nederland,Solar,Hour,UTC,Providing,Current,4735667,4735667,0.1960185021162,0,0
"2025-03-01 10:00:00","2025-03-01 11:00:00",Nederland,Solar,Hour,UTC,Providing,Current,6301088,6301088,0.26080998778343,0,0
"2025-03-01 11:00:00","2025-03-01 12:00:00",Nederland,Solar,Hour,UTC,Providing,Current,7915878,7915878,0.3276432454586,0,0
"2025-03-01 12:00:00","2025-03-01 13:00:00",Nederland,Solar,Hour,UTC,Providing,Current,8368055,8368055,0.34635400772095,0,0
"2025-03-01 13:00:00","2025-03-01 14:00:00",Nederland,Solar,Hour,UTC,Providing,Current,7740016,7740016,0.32035475969315,0,0
"2025-03-01 14:00:00","2025-03-01 15:00:00",Nederland,Solar,Hour,UTC,Providing,Current,6285737,6285737,0.2601589858532,0,0
"2025-03-01 15:00:00","2025-03-01 16:00:00",Nederland,Solar,Hour,UTC,Providing,Current,4774105,4774105,0.19759124517441,0,0
"2025-03-01 16:00:00","2025-03-01 17:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2607646,2607646,0.10792402178049,0,0
"2025-03-01 17:00:00","2025-03-01 18:00:00",Nederland,Solar,Hour,UTC,Providing,Current,224350,224350,0.0092851826921105,0,0
"2025-03-01 18:00:00","2025-03-01 19:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-03-01 19:00:00","2025-03-01 20:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-03-01 20:00:00","2025-03-01 21:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-03-01 21:00:00","2025-03-01 22:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-03-01 22:00:00","2025-03-01 23:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-03-01 23:00:00","2025-03-02 00:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-03-02 00:00:00","2025-03-02 01:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-03-02 01:00:00","2025-03-02 02:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-03-02 02:00:00","2025-03-02 03:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-03-02 03:00:00","2025-03-02 04:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-03-02 04:00:00","2025-03-02 05:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-03-02 05:00:00","2025-03-02 06:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-03-02 06:00:00","2025-03-02 07:00:00",Nederland,Solar,Hour,UTC,Providing,Current,58320,58320,0.0024131874088198,0,0
"2025-03-02 07:00:00","2025-03-02 08:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1793574,1793574,0.074214324355125,0,0
"2025-03-02 08:00:00","2025-03-02 09:00:00",Nederland,Solar,Hour,UTC,Providing,Current,5461056,5461056,0.22596375644207,0,0
"2025-03-02 09:00:00","2025-03-02 10:00:00",Nederland,Solar,Hour,UTC,Providing,Current,8770473,8770473,0.36289298534393,0,0
"2025-03-02 10:00:00","2025-03-02 11:00:00",Nederland,Solar,Hour,UTC,Providing,Current,12007273,12007273,0.49681350588799,0,0
"2025-03-02 11:00:00","2025-03-02 12:00:00",Nederland,Solar,Hour,UTC,Providing,Current,14442439,14442439,0.59756177663803,0,0
"2025-03-02 12:00:00","2025-03-02 13:00:00",Nederland,Solar,Hour,UTC,Providing,Current,15662813,15662813,0.64804548025131,0,0
"2025-03-02 13:00:00","2025-03-02 14:00:00",Nederland,Solar,Hour,UTC,Providing,Current,13905673,13905673,0.57533550262451,0,0
"2025-03-02 14:00:00","2025-03-02 15:00:00",Nederland,Solar,Hour,UTC,Providing,Current,11069015,11069015,0.45796424150467,0,0
"2025-03-02 15:00:00","2025-03-02 16:00:00",Nederland,Solar,Hour,UTC,Providing,Current,7248755,7248755,0.2999019920826,0,0
"2025-03-02 16:00:00","2025-03-02 17:00:00",Nederland,Solar,Hour,UTC,Providing,Current,3240928,3240928,0.13408470153809,0,0
"2025-03-02 17:00:00","2025-03-02 18:00:00",Nederland,Solar,Hour,UTC,Providing,Current,218758,218758,0.0090504121035337,0,0
"2025-03-02 18:00:00","2025-03-02 19:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-03-02 19:00:00","2025-03-02 20:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-03-02 20:00:00","2025-03-02 21:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-03-02 21:00:00","2025-03-02 22:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-03-02 22:00:00","2025-03-02 23:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-03-02 23:00:00","2025-03-03 00:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-03-03 00:00:00","2025-03-03 01:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-03-03 01:00:00","2025-03-03 02:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-03-03 02:00:00","2025-03-03 03:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-03-03 03:00:00","2025-03-03 04:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-03-03 04:00:00","2025-03-03 05:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-03-03 05:00:00","2025-03-03 06:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-03-03 06:00:00","2025-03-03 07:00:00",Nederland,Solar,Hour,UTC,Providing,Current,139623,139623,0.005775255151093,0,0
"2025-03-03 07:00:00","2025-03-03 08:00:00",Nederland,Solar,Hour,UTC,Providing,Current,3322541,3322541,0.13742887973785,0,0
"2025-03-03 08:00:00","2025-03-03 09:00:00",Nederland,Solar,Hour,UTC,Providing,Current,8251242,8251242,0.34128850698471,0,0
"2025-03-03 09:00:00","2025-03-03 10:00:00",Nederland,Solar,Hour,UTC,Providing,Current,10751002,10751002,0.4446769952774,0,0
"2025-03-03 10:00:00","2025-03-03 11:00:00",Nederland,Solar,Hour,UTC,Providing,Current,13661467,13661467,0.56504952907562,0,0
"2025-03-03 11:00:00","2025-03-03 12:00:00",Nederland,Solar,Hour,UTC,Providing,Current,15391467,15391467,0.63659423589706,0,0
"2025-03-03 12:00:00","2025-03-03 13:00:00",Nederland,Solar,Hour,UTC,Providing,Current,15452422,15452422,0.63910549879074,0,0
"2025-03-03 13:00:00","2025-03-03 14:00:00",Nederland,Solar,Hour,UTC,Providing,Current,14164239,14164239,0.58581799268723,0,0
"2025-03-03 14:00:00","2025-03-03 15:00:00",Nederland,Solar,Hour,UTC,Providing,Current,11491039,11491039,0.47524973750114,0,0
"2025-03-03 15:00:00","2025-03-03 16:00:00",Nederland,Solar,Hour,UTC,Providing,Current,7339481,7339481,0.30354374647141,0,0
"2025-03-03 16:00:00","2025-03-03 17:00:00",Nederland,Solar,Hour,UTC,Providing,Current,3020738,3020738,0.12492904812098,0,0
"2025-03-03 17:00:00","2025-03-03 18:00:00",Nederland,Solar,Hour,UTC,Providing,Current,246270,246270,0.01018488779664,0,0
"2025-03-03 18:00:00","2025-03-03 19:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-03-03 19:00:00","2025-03-03 20:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-03-03 20:00:00","2025-03-03 21:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-03-03 21:00:00","2025-03-03 22:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-03-03 22:00:00","2025-03-03 23:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-03-03 23:00:00","2025-03-04 00:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-03-04 00:00:00","2025-03-04 01:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
